,Address,location
812,24 E 183rd St NYC,
813,636 E 230th St NYC,
814,5587 Broadway NYC,
815,W Hampton Ave NYC,
816,9229 5th Ave NYC,
817,1130 E 86th St NYC,
818,1550 E 14th St NYC,
819,263 Weirfield St NYC,
820,410A Classon Ave NYC,
821,S 57th Ave NYC,
822,228 EAST BROADWAY NYC,
823,110-08 COLONIAL DR NYC,
824,100 ERDMAN PLACE NYC,
825,E Gold St NYC,
826,133 Allen St NYC,
827,24 Crosby St NYC,
828,400 W 45th St NYC,
829,27 W 44th St NYC,
830,S W 54th St NYC,
831,425 Park Ave NYC,
832,575 West End Ave NYC,
833,200 E 64th St NYC,
834,233 E 81st St NYC,
835,1060 Park Ave NYC,
836,780 Madison Ave NYC,
837,1010 5th Ave NYC,
838,1262 Madison Ave NYC,
839,769 E 231st St NYC,
840,1992 Belmont Ave NYC,
841,8201 23rd Ave NYC,
842,W 24th Ave NYC,
843,S Parkside Ave NYC,
844,282 20th St NYC,
845,E 27th St NYC,
846,76-18 Woodside Ave NYC,
847,95-22 63rd Rd NYC,
848,37-11 Junction Blvd NYC,
849,350 9TH STREET NYC,
850,187-191 6th Ave NYC,
851,E 1st Ave NYC,
852,1553 Zerega Ave NYC,
853,1472 MONTGOMERY AVE NYC,
854,1009 E 227th St NYC,
855,3535 Wayne Ave NYC,
856,2776 Jerome Ave NYC,
857,E W 21st St NYC,
858,W Union St NYC,
859,W Schenectady Ave NYC,
860,5524 5th Ave NYC,
861,38 Livingston St NYC,
862,214 Duffield St NYC,
863,N Gouverneur Ave NYC,
864,87 KANE ST NYC,
865,72-06 44th Ave NYC,
866,35-32 29th St NYC,
867,25-15 Steinway St NYC,
868,37-47 Junction Blvd NYC,
869,24 W 40TH ST NYC,
870,W Pearl St NYC,
871,38 W 8th St NYC,
872,297 Park Ave South NYC,
873,1288 Madison Ave NYC,
874,350 E 79th St NYC,
875,926 5th Ave NYC,
876,401 E 88th St NYC,
877,3210 Riverdale Ave NYC,
878,1631 E 9th St NYC,
879,E Avenue T NYC,
880,1117 Williams Ct NYC,
881,1186 E 94th St NYC,
882,3190 Fulton St NYC,
883,171 Skillman Ave NYC,
884,248-43 Jericho Tpke NYC,
885,22-30 33rd St NYC,
886,35-59 81st St NYC,
887,2 Gansevoort St NYC,
888,1001 5th Ave NYC,
889,313 W Kingsbridge Rd NYC,
890,1150 Brighton Beach Ave NYC,
891,2626 Homecrest Ave NYC,
892,191 Jaffray St NYC,
893,1403 Gravesend Neck Rd NYC,
894,5304 Church Ave NYC,
895,496 Rockaway Pky NYC,
896,2104 Caton Ave NYC,
897,605 Myrtle Ave NYC,
898,588 Throop Ave NYC,
899,32 Starr St NYC,
900,255 Havemeyer St NYC,
901,W 97th Ave NYC,
902,69-20 Myrtle Ave NYC,
903,60-15 Woodside Ave NYC,
904,52 W 10 ST NYC,
905,69 Leonard St NYC,
906,80 Mulberry St NYC,
907,N W 54th St NYC,
908,181 E 73rd St NYC,
909,439 E 71st St NYC,
911,2230 Jerome Ave NYC,
912,1495 Morris Ave NYC,
913,3452 Boston Rd NYC,
914,2027 Emmons Ave NYC,
915,319 Stanhope St NYC,
917,395 Flatbush Ave Exten NYC,
918,80 Meserole St NYC,
920,1841 MARMION NYC,
921,180 Hester St NYC,
922,486 2 AVENUE NYC,
923,12 W 23rd St NYC,
924,39 W 23rd St NYC,
925,S W 45th St NYC,
926,921 7th Ave NYC,
927,927 5th Ave NYC,
928,11 W 81st St NYC,
929,50 W 112th St NYC,
930,2964 Middletown Rd NYC,
931,1352 Jerome Ave NYC,
932,205 E 167th St NYC,
933,718 Allerton Ave NYC,
934,5614 7th Ave NYC,
935,760 Evergreen Ave NYC,
936,60-72A 72nd St NYC,
937,45-15 Colden St NYC,
938,35-27 Farrington St NYC,
939,S 130th Ave NYC,
940,40-04 28th Ave NYC,
941,33-45 92nd St NYC,
942,E Ludlow St NYC,
943,N Rivington St NYC,
944,201 E 10th St NYC,
945,270 W 17th St NYC,
946,317 9th Ave NYC,
947,1332 3rd Ave NYC,
948,1221 Lexington Ave NYC,
949,276 Columbus Ave NYC,
950,2655 Broadway NYC,
951,223 W 136th St NYC,
952,1314 Croes Ave NYC,
953,W Gerard Ave NYC,
954,3510 Bainbridge Ave NYC,
955,3006 Decatur Ave NYC,
956,320 Kingston Ave NYC,
957,16 Stuyvesant Ave NYC,
958,221 S 1st St NYC,
959,218-05 Hillside Ave NYC,
960,41-19 41st St NYC,
961,377 Rector Pl NYC,
962,171 E 84th St NYC,
963,1785 Lexington Ave NYC,
964,1038 Neill Ave NYC,
965,E Grand Concourse NYC,
966,2607 Nostrand Ave NYC,
967,108 E 40th St NYC,
968,W Lott St NYC,
969,220 41st St NYC,
970,318 SCHAEFER ST NYC,
971,80-28 Jamaica Ave NYC,
972,37-69 103rd St NYC,
973,6015 4TH AVE NYC,
974,3961 10TH AVE NYC,
975,200 BAY 20TH ST NYC,
976,1349 3rd Ave NYC,
977,698 Amsterdam Ave NYC,
978,401 W 203 ST NYC,
979,143 Bennett Ave NYC,
980,951 Rev James A Polite A NYC,
981,2010 Ocean Ave NYC,
982,4215 Fort Hamilton Pkwy NYC,
983,175 Hart St NYC,
984,W 124th St NYC,
985,86-68 Midland Pky NYC,
986,97-50 Queens Blvd NYC,
987,106-20 70th Ave NYC,
988,21-09 31st St NYC,
989,5 Barclay St NYC,
990,111 W 44th St NYC,
991,219 E 69th St NYC,
992,401 E 68th St NYC,
993,1908 3rd Ave NYC,
995,271 W 125th St NYC,
996,680 W 204th St NYC,
997,W Park Ave NYC,
998,40-17 22nd St NYC,
999,9854 63 RD NYC,
1000,N Pine St NYC,
1001,316 Church St NYC,
1002,3 Weehawken St NYC,
1003,312 11th Ave NYC,
1004,349 3rd Ave NYC,
1005,S W 58th St NYC,
1006,12 E 47th St NYC,
1007,1093 Lexington Ave NYC,
1008,905 Madison Ave NYC,
1009,1230 3rd Ave NYC,
1010,120 Riverside Blvd NYC,
1011,108 E 96th St NYC,
1012,114 E 122nd St NYC,
1013,59 E 130th St NYC,
1014,1436 Williamsbridge Rd NYC,
1015,4176 White Plains Rd NYC,
1016,1409 Coney Island Ave NYC,
1017,W McKeever Pl NYC,
1018,1521 Eastern Pky NYC,
1019,N Linden Blvd NYC,
1020,N 64th St NYC,
1021,42-51 Main St NYC,
1022,W 76th Rd NYC,
1023,28-23 Steinway St NYC,
1024,32-40 33rd St NYC,
1025,S 20th Ave NYC,
1026,88-17 37th Ave NYC,
1027,471 53rd St NYC,
1028,1739 Ocean Ave NYC,
1029,599 Utica Ave NYC,
1030,255 W 11th St NYC,
1031,41 Spring St NYC,
1032,2726 Linden Blvd NYC,
1033,44-27 Kissena Blvd NYC,
1034,204 E 96th St NYC,
1035,213-38 40th Ave NYC,
1036,N 6th St NYC,
1037,S Surf Ave NYC,
1038,921 E 179th St NYC,
1039,17 Fort George Hill NYC,
1040,W 35th St NYC,
1041,291 PLEASANT AVE NYC,
1042,2 W 47th St NYC,
1044,E Brighton 7th St NYC,
1045,1462 Lexington Ave NYC,
1046,325 Avenue Y NYC,
1047,778 Belmont Ave NYC,
1048,71-04 35th Ave NYC,
1049,534 Livonia Ave NYC,
1050,W Gold St NYC,
1051,115 Hester St NYC,
1052,195 Chrystie St NYC,
1053,1657 Madison Ave NYC,
1054,1885 University Ave NYC,
1055,370 E 204th St NYC,
1056,1807 Avenue P NYC,
1057,N E 9th St NYC,
1058,156 E 21st St NYC,
1059,50 E 19th St NYC,
1060,945 Willoughby Ave NYC,
1061,298 Stockholm St NYC,
1062,167 Taylor St NYC,
1063,287 Grand St NYC,
1064,196-53 Dunton Ave NYC,
1065,47-50 49th St NYC,
1066,103-13 41st Ave NYC,
1067,N 97th St NYC,
1068,34-16 Broadway NYC,
1069,37-65 Junction Blvd NYC,
1070,31-27 80th St NYC,
1071,780 NEW YORK AVE NYC,
1072,1602 GLOVER ST NYC,
1073,418 CLERMONT AVE NYC,
1074,307 W 36th St NYC,
1075,1504 2nd Ave NYC,
1076,404 E 70th St NYC,
1077,251 W 80th St NYC,
1079,204 W 108th St NYC,
1080,3861 10th Ave NYC,
1081,3306 3rd Ave NYC,
1082,128 E 169th St NYC,
1083,2659 Webster Ave NYC,
1084,177 E Gun Hill Rd NYC,
1085,705 Avenue U NYC,
1086,1789 Ocean Ave NYC,
1087,E 6th Ave NYC,
1088,829 Bedford Ave NYC,
1090,413 Myrtle Ave NYC,
1091,N Saunders St NYC,
1092,37-14 32nd St NYC,
1093,23-10 96th St NYC,
1094,104-34 Roosevelt Ave NYC,
1095,2606 AVE U NYC,
1096,S Prince St NYC,
1097,96 7th Ave NYC,
1098,123 E 19th St NYC,
1099,N W 41st St NYC,
1100,34 W 33rd St NYC,
1101,1264 Madison Ave NYC,
1103,1224 Lexington Ave NYC,
1104,1998 2nd Ave NYC,
1105,257 W 88th St NYC,
1106,680 Cauldwell Ave NYC,
1107,2001 Colonial Ave NYC,
1108,1788 Townsend Ave NYC,
1109,2115 Hughes Ave NYC,
1110,1780 E Tremont Ave NYC,
1111,2606 Avenue U NYC,
1112,676 Alabama Ave NYC,
1113,116-21 Jamaica Ave NYC,
1114,39-17 Union St NYC,
1115,56-43 141st St NYC,
1116,180 Park Hill Ave NYC,
1117,36 LOCKMAN AVENUE NYC,
1118,1429 3RD AVENUE NYC,
1119,1694 MADISON AVE NYC,
1120,E Broadway NYC,
1121,275 Mulberry St NYC,
1122,341 Bleecker St NYC,
1123,147 W 43rd St NYC,
1124,36 E 58th St NYC,
1125,312 E 95th St NYC,
1126,3601 Johnson Ave NYC,
1127,S Avenue P NYC,
1128,S 44th St NYC,
1129,485 Ocean Ave NYC,
1130,W Coney Island Ave NYC,
1131,5318 8 AVE NYC,
1132,289 Meserole St NYC,
1133,112-01 95th Ave NYC,
1134,50-14 Roosevelt Ave NYC,
1135,48-30 41st St NYC,
1136,30-33 Steinway St NYC,
1137,100 Church St NYC,
1138,49 Morton St NYC,
1139,22 1st Ave NYC,
1140,501 5th Ave NYC,
1141,1108 Lexington Ave NYC,
1142,344 Amsterdam Ave NYC,
1143,2701 Broadway NYC,
1144,2244 Bronx Park East NYC,
1145,25 W 195th St NYC,
1146,N Halsey St NYC,
1147,124 Montague St NYC,
1148,251 Penn St NYC,
1149,85-21 131st St NYC,
1150,N 44th Dr NYC,
1151,W 45th St NYC,
1152,S 46th Rd NYC,
1153,26 ROCHESTER AVE NYC,
1154,239 9th Ave NYC,
1155,S E 62nd St NYC,
1156,45 E 62nd St NYC,
1157,2056 Broadway NYC,
1158,146 W 127th St NYC,
1159,560 Southern Blvd NYC,
1160,584 Morris Ave NYC,
1161,W Boynton Ave NYC,
1162,113 Dreiser Loop NYC,
1163,2490 Tiebout Ave NYC,
1164,3219 Parkside Pl NYC,
1165,1812 Avenue T NYC,
1166,N Lenox Rd NYC,
1167,139 N 4th St NYC,
1168,68-10 Fresh Pond Rd NYC,
1169,79-01 Broadway NYC,
1170,138 E 12th St NYC,
1171,124 E 24th St NYC,
1172,831 W 29th St NYC,
1173,574 2nd Ave NYC,
1175,1318 Madison Ave NYC,
1176,2175 Westchester Ave NYC,
1178,E Nostrand Ave NYC,
1179,317 Chauncey St NYC,
1180,E Washington St NYC,
1181,240 Livingston St NYC,
1182,157 Warren St NYC,
1183,89-45 163rd St NYC,
1184,21-18 36th Ave NYC,
1185,64 W KINGSBRIDGE RD NYC,
1188,405 Lexington Ave NYC,
1190,S E 53rd St NYC,
1191,1-15 E 49th St NYC,
1192,1114 Lexington Ave NYC,
1193,1580 1st Ave NYC,
1194,2242 Broadway NYC,
1196,243 W 124th St NYC,
1197,1535 Taylor Ave NYC,
1198,N Duncomb Ave NYC,
1199,54 Village Rd S NYC,
1200,1060 51st St NYC,
1202,31-87 34th St NYC,
1203,1010 PACIFIC ST NYC,
1204,26 W 14th St NYC,
1206,33 W 54th St NYC,
1207,245 E 80th St NYC,
1208,2623 Broadway NYC,
1209,3515 Barnes Ave NYC,
1210,1133 E 224th St NYC,
1211,3636 Waldo Ave NYC,
1212,84 E 38th St NYC,
1213,842 E 14th St NYC,
1214,140 Dorchester Rd NYC,
1215,W Van Siclen Ave NYC,
1216,123 Quincy St NYC,
1217,216-05 Jamaica Ave NYC,
1218,E Court Sq NYC,
1219,E 67th Rd NYC,
1220,21-77 33rd St NYC,
1221,31-64 30th St NYC,
1222,37-84 103rd St NYC,
1223,4810 8TH AVE NYC,
1224,9 TAPSCOTT ST NYC,
1225,69 5TH AVE NYC,
1226,133-35 ROOSEVELT AVE NYC,
1227,30 West St NYC,
1228,230 Mercer St NYC,
1229,N Leroy St NYC,
1230,4 Irving Pl NYC,
1231,736 10th Ave NYC,
1232,15 E 72nd St NYC,
1233,400 W 63rd St NYC,
1235,430 Concord Ave NYC,
1236,1830 Nostrand Ave NYC,
1237,410 Troy Ave NYC,
1238,773 Bergen St NYC,
1239,205 Bergen St NYC,
1240,6510 Fresh Pond Rd NYC,
1241,163-15 Northern Blvd NYC,
1242,116-34 Queens Blvd NYC,
1243,34-40 78th St NYC,
1244,457 W 17th St NYC,
1245,S W 103rd St NYC,
1246,2319 Frederick Douglass C NYC,
1247,1463 Amsterdam Ave NYC,
1248,753 Tinton Ave NYC,
1249,1229 Virginia Ave NYC,
1250,120 Alcott Pl NYC,
1251,E E 225th St NYC,
1252,1787 W 4th St NYC,
1253,1389 Carroll St NYC,
1254,155 Crown St NYC,
1255,50 8th Ave NYC,
1256,4 Porter Ave NYC,
1257,37-31A 82nd St NYC,
1258,110 1st Ave NYC,
1259,330 E 26th St NYC,
1260,406 W 20th St NYC,
1261,156 9th Ave NYC,
1262,30 E 16th St NYC,
1263,209 W 28th St NYC,
1265,135 E 96th St NYC,
1266,499 W 129th St NYC,
1267,1060 Wheeler Ave NYC,
1268,1551 Sheridan Ave NYC,
1269,5625 Broadway NYC,
1270,2013 86th St NYC,
1271,185 State St NYC,
1272,254 Livingston St NYC,
1273,214-77 Jamaica Ave NYC,
1274,49-10 Enfield Pl NYC,
1275,31-25 36th St NYC,
1276,32-68 58th St NYC,
1277,W 105th St NYC,
1278,403 W 43 ST NYC,
1280,298 Church St NYC,
1281,176 Delancey St NYC,
1282,244 W 14th St NYC,
1283,E 8th Ave NYC,
1284,215 E 81st St NYC,
1285,747 Amsterdam Ave NYC,
1286,596 Edgecombe Ave NYC,
1287,1317 Southern Blvd NYC,
1288,3064 Bailey Ave NYC,
1289,3450 Dekalb Ave NYC,
1290,2071 70th St NYC,
1291,257 Nostrand Ave NYC,
1292,314 Suydam St NYC,
1293,E George St NYC,
1294,N Hoffman Dr NYC,
1295,E 88th St NYC,
1296,739 KELLY STREET NYC,
1297,1001 PARK AVE NYC,
1298,S Merrymount St NYC,
1299,305 E 11th St NYC,
1300,97-45 98th St NYC,
1301,10 E 132nd St NYC,
1303,118 W 79th St NYC,
1304,134-47 Springfield Blvd NYC,
1305,649 Morgan Ave NYC,
1306,456 5th Ave NYC,
1307,145-14 Jamaica Ave NYC,
1308,120 W 131 STREET NYC,
1309,76-17 37th Ave NYC,
1310,345 E 86th St NYC,
1311,2431 E 15th St NYC,
1312,616 Jamaica Ave NYC,
1313,23-15 91st St NYC,
1314,125 W 96th St NYC,
1315,S E Houston St NYC,
1316,135 W 50th St NYC,
1317,168 Orchard St NYC,
1318,365 5th Ave NYC,
1319,20 Prince St NYC,
1320,116-08 84th Ave NYC,
1321,30 W 47th St NYC,
1322,537 W 217th St NYC,
1323,485 W 129th St NYC,
1324,N Bleecker St NYC,
1325,283 Columbus Ave NYC,
1327,123-60 83rd Ave NYC,
1328,357 STERLING PL NYC,
1329,233 E 12th St NYC,
1330,254 W 25th St NYC,
1331,310 E 24th St NYC,
1332,1177 Avenue of the Americ NYC,
1333,18 E 54th St NYC,
1334,123 E 112th St NYC,
1335,161 Fort Washington Ave NYC,
1336,473 W 141st St NYC,
1337,1995 Westchester Ave NYC,
1338,16 W 177th St NYC,
1339,3917 White Plains Rd NYC,
1340,E Clarkson Ave NYC,
1341,240 Berriman St NYC,
1342,S E 87th St NYC,
1343,551 EVERGREEN AVE NYC,
1344,83-30 Broadway NYC,
1345,N Queens Blvd NYC,
1346,70-15 Austin St NYC,
1347,25-32 Steinway St NYC,
1348,31-74 Steinway St NYC,
1349,3008 AVE K NYC,
1350,840 JACKSON AVE NYC,
1351,N Forsyth St NYC,
1352,80 Varick St NYC,
1353,28 Gramercy Park South NYC,
1354,162 E 23rd St NYC,
1355,145 Lexington Ave NYC,
1356,N W 69th St NYC,
1357,963 Columbus Ave NYC,
1358,19 W 75th St NYC,
1359,1306 Fteley Ave NYC,
1360,1961 University Ave NYC,
1361,1003 Surf Ave NYC,
1362,3054 Brighton 2nd St NYC,
1363,2282 Ocean Ave NYC,
1364,301 New Utrecht Ave NYC,
1365,718 Schenectady Ave NYC,
1366,218 Utica Ave NYC,
1367,1638 Eastern Pky NYC,
1368,810 Bergen St NYC,
1369,27 Graham Ave NYC,
1370,88-40 164th St NYC,
1371,W Cypress Ave NYC,
1372,E Eldert Ln NYC,
1373,105-40 Cross Bay Blvd NYC,
1374,N Barnett Ave NYC,
1375,136-25 37th Ave NYC,
1376,93-20 50th Ave NYC,
1377,91-10 63rd Dr NYC,
1378,1836 WATSON AVENUE NYC,
1379,1624 50TH STREET NYC,
1380,42 E Broadway NYC,
1381,180 Norfolk St NYC,
1382,110 W 44th St NYC,
1383,4 W 49th St NYC,
1384,E Lexington Ave NYC,
1385,1322 3rd Ave NYC,
1386,2171 2nd Ave NYC,
1387,1190 5th Ave NYC,
1389,3865 Broadway NYC,
1390,2621 Grand Ave NYC,
1391,3421 Glenwood Rd NYC,
1392,490 Linwood St NYC,
1393,119-24 Metropolitan Ave NYC,
1394,E 133rd St NYC,
1395,E 148th St NYC,
1396,136-06 Roosevelt Ave NYC,
1397,77-11 Broadway NYC,
1398,54-33 101st St NYC,
1399,98-39 67th Ave NYC,
1400,37-05 Junction Blvd NYC,
1401,N Dominick St NYC,
1402,204 Forsyth St NYC,
1403,80 4th Ave NYC,
1404,305 E 24th St NYC,
1405,815 Madison Ave NYC,
1406,880 5th Ave NYC,
1407,600 W 116th St NYC,
1409,4955 Broadway NYC,
1410,14 Woodside Ave NYC,
1411,85 Brighton Ct NYC,
1412,50 Parkside Ave NYC,
1413,N Harman St NYC,
1414,442 Fulton St NYC,
1415,111-17 Lefferts Blvd NYC,
1416,122-02 Liberty Ave NYC,
1417,41-12 College Point Blvd NYC,
1418,80-18 37th Ave NYC,
1419,666 Greenwich St NYC,
1420,N E 11th St NYC,
1421,200 E 30th St NYC,
1422,S E 49th St NYC,
1423,6 W 48th St NYC,
1424,407 E 87th St NYC,
1425,829 Park Ave NYC,
1426,2133 Broadway NYC,
1427,500 Morris Ave NYC,
1428,1754 Hobart Ave NYC,
1429,2075 Grand Concourse NYC,
1430,1855 Colden Ave NYC,
1431,E New Utrecht Ave NYC,
1432,146 Putnam Ave NYC,
1433,E 135th St NYC,
1435,W Seneca Ave NYC,
1436,29-25 23rd Ave NYC,
1437,W 80th St NYC,
1438,11 Warren St NYC,
1439,525 Hudson St NYC,
1440,348 W 38th St NYC,
1441,150 E 50th St NYC,
1442,358 W 44th St NYC,
1444,2000 Benedict Ave NYC,
1445,1360 Jerome Ave NYC,
1446,853 Utica Ave NYC,
1447,365 Essex St NYC,
1448,150-25 Centreville St NYC,
1449,W 165th St NYC,
1450,W 98th St NYC,
1451,S Broadway NYC,
1452,N Clarkson St NYC,
1453,515 W 20th St NYC,
1454,163 3rd Ave NYC,
1455,457 W 57th St NYC,
1457,1246 Madison Ave NYC,
1458,N E 93rd St NYC,
1459,772 Amsterdam Ave NYC,
1460,2623 E 17th St NYC,
1461,344 Van Sicklen St NYC,
1462,1377 Schenectady Ave NYC,
1463,11 Crooke Ave NYC,
1464,1101 Carroll St NYC,
1465,307 Eastern Pky NYC,
1466,696 Macon St NYC,
1467,282 Scholes St NYC,
1468,102 Heyward St NYC,
1469,27 Provost St NYC,
1470,135-19 Springfield Blvd NYC,
1471,21 Jones St NYC,
1472,64 W 48th St NYC,
1473,N E 103rd St NYC,
1474,698 E 166 ST NYC,
1476,2442 E 18th St NYC,
1477,1972 Bay Ridge Ave NYC,
1478,1607 Cortelyou Rd NYC,
1479,151 Ashland Pl NYC,
1480,158-40 Cross Bay Blvd NYC,
1481,36-02 32nd St NYC,
1482,34-84 112th St NYC,
1483,602 E 14th St NYC,
1484,530 E 76th St NYC,
1485,1345 3rd Ave NYC,
1486,1125 Park Ave NYC,
1487,3218 White Plains Rd NYC,
1488,6818 New Utrecht Ave NYC,
1489,29 Wyona St NYC,
1490,231-35 Merrick Blvd NYC,
1491,E Orchard St NYC,
1492,67-10 108th St NYC,
1493,25-41 44th St NYC,
1494,28-49 Steinway St NYC,
1495,23 E 4th St NYC,
1496,2492 Broadway NYC,
1497,1586 Unionport Rd NYC,
1498,W Olmstead Ave NYC,
1499,1535 Walton Ave NYC,
1500,3338 Bronxwood Ave NYC,
1501,185 7th Ave NYC,
1502,1183 BROADWAY NYC,
1503,N John St NYC,
1504,361 MYRTLE AVE NYC,
1505,89-11 153rd St NYC,
1506,42-30 Union St NYC,
1507,105-23 Metropolitan Ave NYC,
1508,37-10 31st Ave NYC,
1509,33-06 106th St NYC,
1510,121 E 60TH ST NYC,
1511,315 5th Ave NYC,
1512,362 W 50th St NYC,
1514,W Morningside Dr NYC,
1515,500 W 114th St NYC,
1516,E Westchester Ave NYC,
1517,75 E Gun Hill Rd NYC,
1518,421 Ocean Pky NYC,
1519,1509 Pacific St NYC,
1520,399 7th St NYC,
1521,E Marcy Ave NYC,
1522,43-24 213th St NYC,
1523,36-07 32nd St NYC,
1524,100-10 Northern Blvd NYC,
1525,224 8TH AVE NYC,
1526,131 KINGSBRIDGE RD NYC,
1527,4520 4TH AVE NYC,
1528,534 5TH AVE NYC,
1529,369 GRAND AV NYC,
1530,55 Fulton St NYC,
1531,113 E 60th St NYC,
1532,165 E 72nd St NYC,
1533,1 W 112th St NYC,
1534,3003 Avenue X NYC,
1535,7221 19th Ave NYC,
1536,6205 8th Ave NYC,
1537,294 Lefferts Ave NYC,
1538,1164 Fulton St NYC,
1539,108 Willoughby St NYC,
1540,73-04 Forest Ave NYC,
1541,150-20 Barclay Ave NYC,
1542,N 40th Ave NYC,
1543,455 Bard Ave NYC,
1544,45 Warren St NYC,
1545,191 Port Richmond Ave NYC,
1546,2018 WILLIAMSBRIDGE ROAD NYC,
1547,1464 ST NICHOLAS AVE NYC,
1548,400 E 12th St NYC,
1549,455 W 34th St NYC,
1550,S W 38th St NYC,
1551,1033 5th Ave NYC,
1552,211 W 79th St NYC,
1553,701 W 175th St NYC,
1554,816 W 187th St NYC,
1555,1074 Home St NYC,
1556,S E 167th St NYC,
1557,4731 White Plains Rd NYC,
1558,810 54th St NYC,
1559,E Clinton St NYC,
1560,18-14 College Point Blvd NYC,
1561,42-47 Saull St NYC,
1562,42-35 Main St NYC,
1563,133-57 41st Rd NYC,
1564,12 Fort Charles Pl NYC,
1565,693 5TH AVENUE NYC,
1566,35 Park Ave NYC,
1568,244 E 14th St NYC,
1569,1491 2nd Ave NYC,
1570,S Olinville Ave NYC,
1571,600 McDonald Ave NYC,
1572,236 Boerum St NYC,
1573,1208 Kings Hwy NYC,
1574,1149 38th St NYC,
1575,519 82nd St NYC,
1576,E 74th St NYC,
1577,E Henry St NYC,
1578,703 E 225th St NYC,
1579,959 E 222nd St NYC,
1580,105-02 105th St NYC,
1581,37-10 30th Ave NYC,
1582,2019 Church Ave NYC,
1583,2805 Avenue U NYC,
1584,31-45 Steinway St NYC,
1585,535 E 86th St NYC,
1586,N 14th St NYC,
1587,23-15 33rd Ave NYC,
1588,85 HART ST NYC,
1589,831 MADISON AVE NYC,
1590,59-29 Myrtle Ave NYC,
1591,N E 47th St NYC,
1592,35 E 38th St NYC,
1593,1391 Madison Ave NYC,
1595,2034 Atlantic Ave NYC,
1596,46 E 13th St NYC,
1597,104 Greenwich Ave NYC,
1598,322 W 17th St NYC,
1600,153 E 69th St NYC,
1601,527 Columbus Ave NYC,
1602,268 W 120th St NYC,
1603,244 SOUNDVIEW NYC,
1604,90-13 139th St NYC,
1605,166-24 Gothic Dr NYC,
1606,135-32 40th Rd NYC,
1607,350 E 137 STREET NYC,
1608,78 Nassau St NYC,
1609,471 Broadway NYC,
1610,69 E Broadway NYC,
1611,312-14 W 15th St NYC,
1612,261 W 47th St NYC,
1613,17 E 37th St NYC,
1614,28 W 38th St NYC,
1615,1726 2nd Ave NYC,
1616,2589 Broadway NYC,
1617,417 W 120th St NYC,
1618,S Nagle Ave NYC,
1619,E Wadsworth Ave NYC,
1620,915 E 229th St NYC,
1621,2975 Bainbridge Ave NYC,
1623,1577 E New York Ave NYC,
1624,263 7th Ave NYC,
1625,345 Linden St NYC,
1626,31-35 31st St NYC,
1627,53 New Dorp Plz North NYC,
1628,46 Ellis St NYC,
1629,155 E 34 ST NYC,
1630,232 AVE U NYC,
1631,786 TRINITY AVE NYC,
1632,S Chambers St NYC,
1633,45 Murray St NYC,
1634,321 E 12th St NYC,
1635,5 E 54th St NYC,
1636,100 W 58th St NYC,
1637,1291 Madison Ave NYC,
1638,160 W 97th St NYC,
1639,130 Fort Washington Ave NYC,
1640,1008 Westchester Ave NYC,
1641,1491 MACOMBS RD NYC,
1642,3305 3rd Ave NYC,
1643,3840 Greystone Ave NYC,
1644,83-07 116th St NYC,
1645,138-40 84th Dr NYC,
1646,E 73rd Pl NYC,
1647,116-01 101st Ave NYC,
1648,70-20 Austin St NYC,
1649,150 E 37 ST NYC,
1650,11 JOHNSON PLACE NYC,
1651,561 Hudson St NYC,
1652,205 2nd Ave NYC,
1653,10 Union Square East NYC,
1654,1 Penn Plz NYC,
1655,408 W 25th St NYC,
1656,2430 Broadway NYC,
1657,5517 Avenue N NYC,
1659,167 6th St NYC,
1660,373 Court St NYC,
1661,145-11 Liberty Ave NYC,
1662,41-60 73rd St NYC,
1663,47-60 39th Pl NYC,
1664,31-35 Steinway St NYC,
1665,11 Mercer St NYC,
1666,121 W 10th St NYC,
1667,293 W 10th St NYC,
1668,112 8th Ave NYC,
1669,423 E 23rd St NYC,
1671,163 E 69th St NYC,
1672,15 W 73rd St NYC,
1673,817 West End Ave NYC,
1674,730 Kelly St NYC,
1675,2311 Arthur Ave NYC,
1676,711 E 187th St NYC,
1677,N Dahill Rd NYC,
1678,633 E 91st St NYC,
1679,595 Baltic St NYC,
1680,61-52 Madison St NYC,
1681,63-14 Roosevelt Ave NYC,
1682,41-07 103rd St NYC,
1683,37-03 94th St NYC,
1684,345 Bradley Ave NYC,
1685,131 Radigan Ave NYC,
1686,1154 JACKSON AVE NYC,
1687,245 Water St NYC,
1688,E Forsyth St NYC,
1690,1906 3rd Ave NYC,
1691,9 E 170th St NYC,
1692,3246 Barker Ave NYC,
1693,958 Ocean Pky NYC,
1694,10 Plaza Street East NYC,
1695,360 Putnam Ave NYC,
1696,99 Herkimer St NYC,
1697,45-23 47th St NYC,
1698,106 E 76TH STREET NYC,
1699,E 77th Ave NYC,
1700,337 W 44 ST NYC,
1701,3009 BROADWAY NYC,
1702,151 23RD ST NYC,
1703,26 FORSYTH ST NYC,
1704,2-10 Thames St NYC,
1705,N Hester St NYC,
1706,334 E 26th St NYC,
1707,1745 1st Ave NYC,
1708,412 E 89th St NYC,
1709,330 E 117th St NYC,
1710,2780 Broadway NYC,
1711,3660 Jerome Ave NYC,
1712,457 86th St NYC,
1713,316 Ovington Ave NYC,
1714,454 Rugby Rd NYC,
1715,110 Willoughby St NYC,
1716,185 York St NYC,
1717,306 Nassau Ave NYC,
1718,131 Java St NYC,
1719,673 Meeker Ave NYC,
